"logFC.X1","logFC.X2","logFC.X3","logCPM","F","PValue","FDR","Symbol","ENSEMBL","celltype"
"ENSMUSG00000042606.stellate",1.37741400760531,6.3900647605894,-1.09370940967143,1.35425471974245,20.1314371312585,3.09374243639066e-07,0.000312248948142335,"Hirip3","ENSMUSG00000042606","stellate"
"ENSMUSG00000073705.hepatocyte",0.216938943464835,8.47134804684156,0.600419590697195,-0.478386493168492,19.5763262354327,3.10250777040237e-07,0.000312248948142335,"Cenps","ENSMUSG00000073705","hepatocyte"
"ENSMUSG00000037443.hepatocyte",-3.36396811627135,-3.60879117034455,-2.62512056272077,6.44744309869231,19.5723694998936,3.10866289125033e-07,0.000312248948142335,"Cep85","ENSMUSG00000037443","hepatocyte"
"ENSMUSG00000051855.stellate",3.48415984320956,5.27839729188752,2.51015893206094,1.265664854974,19.480728889817,3.25492271783422e-07,0.000324518206021937,"Mest","ENSMUSG00000051855","stellate"
"ENSMUSG00000060586.kupffer",0.0385174682108198,-3.76312092552637,1.33720774683497,5.74435629910722,19.3915980329951,3.40423118161565e-07,0.000333948101823686,"H2-Eb1","ENSMUSG00000060586","kupffer"
"ENSMUSG00000021127.neutrophil",-4.41087302623038,-2.86104481185407,-3.35426713337107,4.43532264067691,21.1023630622587,3.4102711465051e-07,0.000333948101823686,"Zfp36l1","ENSMUSG00000021127","neutrophil"
"ENSMUSG00000056978.endothelial",3.72780742767327,-3.43264810293031,3.20317347026173,-0.289106092448229,19.3801459872141,3.42393815950464e-07,0.000333948101823686,"Hamp2","ENSMUSG00000056978","endothelial"
"ENSMUSG00000026669.stellate",1.5421739873769,8.01416325988278,-1.07637477735445,-0.49974261047162,19.3562302720994,3.46548613098523e-07,0.000335568756320927,"Mcm10","ENSMUSG00000026669","stellate"
"ENSMUSG00000056481.stellate",1.45825861769226,5.89770869234164,0.430801056250886,3.18850732315138,19.3336685549021,3.50517469402407e-07,0.00033681441022473,"Cd248","ENSMUSG00000056481","stellate"
"ENSMUSG00000090556.hepatocyte",-6.07336658989483,-4.40813897925165,-2.97065233491155,-1.04782714612802,19.3065943311199,3.553441775881e-07,0.00033681441022473,NA,"ENSMUSG00000090556","hepatocyte"
"ENSMUSG00000036777.endothelial",4.90059529763269,2.59210075146776,-0.597960697910189,2.88688908907554,20.1825156316272,3.58127617485244e-07,0.00033681441022473,"Anln","ENSMUSG00000036777","endothelial"
"ENSMUSG00000093973.neutrophil",-4.96789558221807,-3.624714632233,-3.15218589281919,0.66692447189249,19.2838563065827,3.59452575735115e-07,0.00033681441022473,"Mrgpra2a","ENSMUSG00000093973","neutrophil"
"ENSMUSG00000079553.endothelial",5.88617008147535,3.75646970364678,-0.71310375129864,1.27432340504859,21.0658953712785,3.62759526113914e-07,0.00033681441022473,"Kifc1","ENSMUSG00000079553","endothelial"
"ENSMUSG00000028884.stellate",0.131953113457288,6.96644044124861,-1.15254162613079,1.12086174318901,20.8981204833041,3.64845127769864e-07,0.00033681441022473,"Rpa2","ENSMUSG00000028884","stellate"
"ENSMUSG00000079685.stellate",2.1271947634289,9.49854036944651,-0.477816299383659,0.121042226759981,20.8084930225805,3.65351896734008e-07,0.00033681441022473,"Ulbp1","ENSMUSG00000079685","stellate"
"ENSMUSG00000018593.kupffer",3.51966671757304,1.97024333531155,1.97576912243291,2.46756211516841,19.21725773989,3.71779858629186e-07,0.000339874762181851,"Sparc","ENSMUSG00000018593","kupffer"
"ENSMUSG00000051517.hepatocyte",3.66215665851116,10.8471886708081,1.74537598421322,0.88059790324347,21.2764447853834,3.74459696150034e-07,0.000339874762181851,"Arhgef39","ENSMUSG00000051517","hepatocyte"
"ENSMUSG00000027342.stellate",0.40342459086264,5.49265185680865,-1.29498788229104,3.68482322175978,21.4166468244845,3.76246987764092e-07,0.000339874762181851,"Pcna","ENSMUSG00000027342","stellate"
"ENSMUSG00000030921.neutrophil",-4.06936367765323,-3.54497528940079,-1.99997308742104,3.16215678824976,19.1555185496906,3.83610677442439e-07,0.000339922582202998,"Trim30a","ENSMUSG00000030921","neutrophil"
"ENSMUSG00000035455.stellate",1.78029478362184,8.47549330008305,-0.757041517055565,0.269091069430233,20.2381300712645,3.84517837774798e-07,0.000339922582202998,"Fignl1","ENSMUSG00000035455","stellate"
"ENSMUSG00000024056.endothelial",4.77119097389945,3.32317733775529,-0.198760412614422,1.90563925586814,19.1302994308359,3.88558168327624e-07,0.000339922582202998,"Ndc80","ENSMUSG00000024056","endothelial"
"ENSMUSG00000048327.endothelial",4.25694153388595,2.45260706702792,-0.663827714178149,2.65750320409386,19.1289086625065,3.88832980765211e-07,0.000339922582202998,"Ckap2l","ENSMUSG00000048327","endothelial"
"ENSMUSG00000056978.stellate",5.45600532309899,-0.317471320517466,3.66840385793067,-1.51795322682781,19.1284308680408,3.88927439591531e-07,0.000339922582202998,"Hamp2","ENSMUSG00000056978","stellate"
"ENSMUSG00000074570.neutrophil",-3.95936943299158,-2.77277608312031,-3.12783621393906,2.1831164982619,19.1043263746361,3.9372472560281e-07,0.00034189531075636,"Cass4","ENSMUSG00000074570","neutrophil"
"ENSMUSG00000060183.endothelial",3.44752892979175,2.81738116800709,2.31824982504697,2.6981205930356,19.0828598184756,3.98050116337448e-07,0.000343435599093303,"Cxcl11","ENSMUSG00000060183","endothelial"
"ENSMUSG00000038591.kupffer",3.60414970939952,-0.354165792131217,2.60793574057957,0.104034447095292,19.0539401697913,4.03957509887476e-07,0.000346312515928756,"Colec10","ENSMUSG00000038591","kupffer"
"ENSMUSG00000040084.hepatocyte",2.70240006628203,8.97035475094462,1.19738911893405,0.436161258331533,19.019778112128,4.11056388710827e-07,0.000348798802789006,"Bub1b","ENSMUSG00000040084","hepatocyte"
"ENSMUSG00000042650.kupffer",4.3813500830614,1.96313256949458,1.47111404022387,5.00125278517551,19.2050396824492,4.1316575690318e-07,0.000348798802789006,"Alkbh5","ENSMUSG00000042650","kupffer"
"ENSMUSG00000031821.stellate",1.86754277422573,10.7949150027032,-2.40490877504756,0.894935520582511,27.452402905282,4.16371546872884e-07,0.000348798802789006,"Gins2","ENSMUSG00000031821","stellate"
"ENSMUSG00000053846.neutrophil",-1.88399033313694,-14.988283315789,-16.3037491437719,-0.854470111577444,24.2579919928814,4.17593641965819e-07,0.000348798802789006,"Lipg","ENSMUSG00000053846","neutrophil"
"ENSMUSG00000033306.neutrophil",-4.32723706824699,-3.59082100542803,-3.56073432429354,0.784397757493183,18.9675041062745,4.22177521286077e-07,0.000348798802789006,"Lpp","ENSMUSG00000033306","neutrophil"
"ENSMUSG00000032586.hepatocyte",2.36941130829612,11.6610784135853,1.33990832341697,-0.912369383181159,18.9664439908559,4.22406348291241e-07,0.000348798802789006,"Traip","ENSMUSG00000032586","hepatocyte"
"ENSMUSG00000035683.cholangiocyte",5.62921973843487,8.31037866979194,3.78046607723897,-0.795418634412795,18.9414909645021,4.2783083741343e-07,0.000351123898734744,"Melk","ENSMUSG00000035683","cholangiocyte"
"ENSMUSG00000025993.monocyte",2.05240718931818,2.99588392861699,3.2494343343786,2.98404049928777,18.9744067737374,4.33627244143242e-07,0.000352453850281192,"Slc40a1","ENSMUSG00000025993","monocyte"
"ENSMUSG00000064080.endothelial",2.92656208146935,5.53307973833508,2.03895634629847,1.77984244997536,18.9104233308871,4.34688543096956e-07,0.000352453850281192,"Fbln2","ENSMUSG00000064080","endothelial"
"ENSMUSG00000031827.stellate",1.9314655746028,4.66904755053347,-0.0772754421203516,3.21922400315018,18.8937845781561,4.38409383731527e-07,0.000353342212052267,"Cotl1","ENSMUSG00000031827","stellate"
"ENSMUSG00000019990.neutrophil",-4.65629551730546,-5.91412257431624,-4.45370508910951,-0.0191210401849568,19.8251685269659,4.4360831648869e-07,0.000353763520575629,"Pde7b","ENSMUSG00000019990","neutrophil"
"ENSMUSG00000038644.stellate",0.807580560123689,5.63003576512498,-1.61047218370353,0.460053834109019,18.8682365220235,4.44188794446204e-07,0.000353763520575629,"Pold1","ENSMUSG00000038644","stellate"
"ENSMUSG00000046295.endothelial",5.87088162856206,4.4453699059289,-0.128175677043295,-0.132533080159809,18.8368489539619,4.51400588664809e-07,0.000357392433128992,"Ankle1","ENSMUSG00000046295","endothelial"
"ENSMUSG00000027514.neutrophil",-4.6655042871067,-4.2694649662955,-3.50794318518741,0.0380094617389829,18.7994344104935,4.6016058087474e-07,0.000362197506101851,"Zbp1","ENSMUSG00000027514","neutrophil"
"ENSMUSG00000071714.neutrophil",-4.90082124754234,-2.3078876006158,-4.40794686393279,0.464188386931771,18.7609204589377,4.69367511203848e-07,0.000367296450802286,"Csf2rb2","ENSMUSG00000071714","neutrophil"
"ENSMUSG00000024791.hepatocyte",1.16575502526215,10.5679762739614,1.59568580866044,-0.0312490161302828,18.6955591033194,4.85444716700338e-07,0.000377681601670513,"Cdca5","ENSMUSG00000024791","hepatocyte"
"ENSMUSG00000040658.stellate",1.2821192506081,5.80418195057612,-1.91511157912194,0.352887839573369,18.65986054901,4.94472576213639e-07,0.000380581435320735,"Dnph1","ENSMUSG00000040658","stellate"
"ENSMUSG00000102037.neutrophil",-4.29917801749572,-3.44867004228158,-4.43910616565684,1.43587822026685,19.2570568696058,4.98098962361488e-07,0.000380581435320735,"Bcl2a1a","ENSMUSG00000102037","neutrophil"
"ENSMUSG00000029718.hepatocyte",5.67759653091011,2.35247115846379,1.6040867353478,0.191098632982949,18.6407079787448,4.99389702464389e-07,0.000380581435320735,"Pcolce","ENSMUSG00000029718","hepatocyte"
"ENSMUSG00000024672.monocyte",1.87596587435622,5.18679897416191,2.16274368342967,3.72684328166919,18.6364795691076,5.00482288119781e-07,0.000380581435320735,"Ms4a7","ENSMUSG00000024672","monocyte"
"ENSMUSG00000039159.neutrophil",-3.64245392609764,-4.60787960041635,-2.26940349390319,2.21116032686947,18.7486965251359,5.0360222833289e-07,0.000380802502947718,"Ube2h","ENSMUSG00000039159","neutrophil"
"ENSMUSG00000038379.hepatocyte",3.19306890760056,12.184917291052,2.09823650724605,1.31114627142441,22.3894529853773,5.22520931797429e-07,0.000392900711375457,"Ttk","ENSMUSG00000038379","hepatocyte"
"ENSMUSG00000021485.cholangiocyte",5.42672783568614,8.29505181034611,3.47553021689374,-0.981171994259941,18.5221394103373,5.31013960631036e-07,0.000394832095833411,"Mxd3","ENSMUSG00000021485","cholangiocyte"
"ENSMUSG00000045751.stellate",1.29385646117918,7.05760295163778,-1.53421028600171,-0.372452967614734,18.5202860162549,5.31524916577835e-07,0.000394832095833411,"Mms22l","ENSMUSG00000045751","stellate"
"ENSMUSG00000004038.hepatocyte",5.34588252382046,6.25545984065846,2.14898827071943,5.84935756983058,24.9367566076363,5.33889873708586e-07,0.000394832095833411,"Gstm3","ENSMUSG00000004038","hepatocyte"
"ENSMUSG00000024479.kupffer",4.80554853502731,2.2183932421908,2.7343713528449,-0.798265053570689,18.473587704017,5.44573485282787e-07,0.000400532310519792,"Mal2","ENSMUSG00000024479","kupffer"
"ENSMUSG00000034349.hepatocyte",1.97074405341418,5.98454199711585,0.760456107612312,3.84175381680288,18.4601760866453,5.48383789117909e-07,0.000401142741739751,"Smc4","ENSMUSG00000034349","hepatocyte"
"ENSMUSG00000021485.hepatocyte",1.27267990790731,12.5355884723192,2.33586525982263,-0.128935504549791,18.4822560464427,5.60706520946258e-07,0.000407939756179905,"Mxd3","ENSMUSG00000021485","hepatocyte"
"ENSMUSG00000049539.endothelial",7.36463581771629,4.90383157563574,-0.815420916441503,-1.80223077307594,18.3554204667801,5.7914132800413e-07,0.000415822696964154,"H1f1","ENSMUSG00000049539","endothelial"
"ENSMUSG00000069301.stellate",10.8819445851576,33.3740174860028,2.89095452982922,-2.61158823795609,20.1506098736227,5.79261555494402e-07,0.000415822696964154,"H2ac11","ENSMUSG00000069301","stellate"
"ENSMUSG00000022057.monocyte",2.85586417259088,1.84016564667018,4.74445695131642,-1.42996687970993,18.3455757022422,5.82124958041318e-07,0.000415822696964154,"Adamdec1","ENSMUSG00000022057","monocyte"
"ENSMUSG00000039748.stellate",1.78688585867011,8.92972204362624,-0.943306309761351,-0.500857966489944,18.9737944307594,5.83899148014987e-07,0.000415822696964154,"Exo1","ENSMUSG00000039748","stellate"
"ENSMUSG00000044927.hepatocyte",2.82977088174109,7.75932871837272,1.10957696552265,0.98015900042181,18.3259365107248,5.88126010601232e-07,0.000416628465909912,"H1f10","ENSMUSG00000044927","hepatocyte"
"ENSMUSG00000028587.stellate",0.706679460496661,9.82714615152565,-1.79772709020012,-2.20396820713305,18.3067462468872,5.94053613192517e-07,0.000418624293828586,"Orc1","ENSMUSG00000028587","stellate"
"ENSMUSG00000059791.endothelial",3.3585622274344,4.96867047753241,0.0174623331392945,1.92878838257964,18.2891959089606,5.99530427426325e-07,0.000420283319843092,"Nrm","ENSMUSG00000059791","endothelial"
"ENSMUSG00000026274.stellate",0.396191371732245,8.62128437467097,-0.744369501069679,-0.733934021369735,18.2526771970176,6.1109981309819e-07,0.000426174043750072,"Pask","ENSMUSG00000026274","stellate"
"ENSMUSG00000002055.endothelial",5.41751433122638,1.74048369225488,-1.49042352252374,1.13083354605081,18.224977875183,6.20033761629467e-07,0.000426929538174114,"Spag5","ENSMUSG00000002055","endothelial"
"ENSMUSG00000034317.endothelial",4.32532301392067,2.78451796674352,0.0948698967280752,1.89839891100737,18.210629669599,6.24716168015824e-07,0.000426929538174114,"Trim59","ENSMUSG00000034317","endothelial"
"ENSMUSG00000024640.endothelial",5.25649577594316,4.53823309080445,-1.83148608961749,-0.486575605173102,18.1949497855638,6.29876283361542e-07,0.000426929538174114,"Psat1","ENSMUSG00000024640","endothelial"
"ENSMUSG00000064352.stellate",4.82436875441166,3.64797885710483,0.653669806983079,3.07491336018324,19.1175695749075,6.30116023160733e-07,0.000426929538174114,NA,"ENSMUSG00000064352","stellate"
"ENSMUSG00000005233.endothelial",4.06503673244321,3.59264281068362,-0.0544947787510473,2.61104758601619,18.1873522627524,6.32392883143356e-07,0.000426929538174114,"Spc25","ENSMUSG00000005233","endothelial"
"ENSMUSG00000028873.hepatocyte",2.62535092704722,7.54794142178498,0.84071606217892,2.07201880817157,19.4311710303899,6.33087762082338e-07,0.000426929538174114,"Cdca8","ENSMUSG00000028873","hepatocyte"
"ENSMUSG00000051855.endothelial",3.66555683294049,2.08271567420687,1.95971348982881,1.85907763871349,18.1813559476837,6.34386665538522e-07,0.000426929538174114,"Mest","ENSMUSG00000051855","endothelial"
"ENSMUSG00000055612.stellate",0.804007002586456,5.71104706558926,-0.566380610800596,1.15357088369254,18.1487477249767,6.45346858358161e-07,0.000430171041778266,"Cdca7","ENSMUSG00000055612","stellate"
"ENSMUSG00000026890.endothelial",1.18360013139405,4.92937340931436,0.52332635213401,4.09053746046114,18.1480153120338,6.45595340420293e-07,0.000430171041778266,"Lhx6","ENSMUSG00000026890","endothelial"
"ENSMUSG00000079553.hepatocyte",4.16042041802145,11.8478153585066,1.72969245942424,0.219770523173934,19.9321567939277,6.53279796094259e-07,0.000431594785977307,"Kifc1","ENSMUSG00000079553","hepatocyte"
"ENSMUSG00000052270.neutrophil",-4.12363658241197,-2.80580183424975,-2.9359224020361,2.90893605976458,18.1588303443136,6.54145266868039e-07,0.000431594785977307,"Fpr2","ENSMUSG00000052270","neutrophil"
"ENSMUSG00000042010.kupffer",5.5557190909653,-0.577938802565177,3.40095682429963,-1.33417147763517,18.107479202129,6.59508080685843e-07,0.000432993771587172,"Acacb","ENSMUSG00000042010","kupffer"
"ENSMUSG00000026042.stellate",2.60644050709669,4.79973734837283,1.14323018663042,4.27278491141123,18.0983088772333,6.62699611778637e-07,0.000432993771587172,"Col5a2","ENSMUSG00000026042","stellate"
"ENSMUSG00000037474.stellate",0.630753346048247,7.33651447685463,-1.64439431963554,0.735455445287204,20.8202855174548,6.84469582833269e-07,0.000445057333193366,"Dtl","ENSMUSG00000037474","stellate"
"ENSMUSG00000073421.kupffer",-0.137474337522123,-3.64649362268919,1.14549840452318,6.38370760981082,18.019525441964,6.90806321259437e-07,0.000445923214155045,"H2-Ab1","ENSMUSG00000073421","kupffer"
"ENSMUSG00000066363.kupffer",2.1382661084478,-2.28439196732254,2.65873622367132,1.16996495660091,18.0150863751567,6.9242735117243e-07,0.000445923214155045,"Serpina3f","ENSMUSG00000066363","kupffer"
"ENSMUSG00000001473.endothelial",4.23265763692253,2.6249476176479,-0.924507905787412,3.35977569773934,18.7332593186047,6.99605183254177e-07,0.000448400282120377,"Tubb6","ENSMUSG00000001473","endothelial"
"ENSMUSG00000039043.stellate",2.55774717398824,5.73105542636293,-0.492654659734411,1.22863050170486,17.9829929084051,7.04268327771832e-07,0.000449249762297524,"Arpin","ENSMUSG00000039043","stellate"
"ENSMUSG00000001228.hepatocyte",1.38901299051449,7.88785468012896,0.502289420306243,1.2182462554141,17.9517185673334,7.16014894367899e-07,0.000454588399633688,"Uhrf1","ENSMUSG00000001228","hepatocyte"
"ENSMUSG00000062309.stellate",0.93650664316079,11.8109859913172,-1.88229989110909,-3.0254545673971,17.9358271945874,7.22063501615997e-07,0.000456276333631487,"Rpp25","ENSMUSG00000062309","stellate"
"ENSMUSG00000051220.stellate",1.7904128888874,6.78099384918146,-1.52390164403489,-0.247161562040774,17.8996538512983,7.3603587264388e-07,0.000462932169693344,"Ercc6l","ENSMUSG00000051220","stellate"
"ENSMUSG00000043091.endothelial",3.98484235037089,2.17179197035877,-0.569077581627045,3.17702117512803,17.8476292552956,7.56638445674889e-07,0.00046984791525181,"Tuba1c","ENSMUSG00000043091","endothelial"
"ENSMUSG00000021186.stellate",3.13035286425899,1.66286607523772,2.20616151690033,3.71421329950058,17.8356188637141,7.61481532488495e-07,0.00046984791525181,"Fbln5","ENSMUSG00000021186","stellate"
"ENSMUSG00000057666.neutrophil",-4.14096388100773,-2.00664462614613,-3.08314473833041,4.91768295606058,18.6542563412282,7.63686327647758e-07,0.00046984791525181,"Gapdh","ENSMUSG00000057666","neutrophil"
"ENSMUSG00000044442.neutrophil",-6.30444859280679,-3.99309150454182,-3.16223964891583,-0.385766283391987,17.9393515347481,7.6723229809753e-07,0.00046984791525181,"N6amt1","ENSMUSG00000044442","neutrophil"
"ENSMUSG00000064342.kupffer",5.21339239645811,2.27549198908385,2.04785241217683,-0.57756876655629,17.8209475206239,7.67442495371802e-07,0.00046984791525181,NA,"ENSMUSG00000064342","kupffer"
"ENSMUSG00000020897.cholangiocyte",6.1359272835694,9.08454981252796,3.66727866896871,-0.363393115404809,19.3090886605785,7.67976324373668e-07,0.00046984791525181,"Aurkb","ENSMUSG00000020897","cholangiocyte"
"ENSMUSG00000045273.hepatocyte",1.4001781693842,8.01771787275676,0.600603965749151,0.271979635988624,17.8095398034343,7.72111810135112e-07,0.000470240548402469,"Cenph","ENSMUSG00000045273","hepatocyte"
"ENSMUSG00000006369.stellate",5.46295531121147,6.73507823316237,1.49666028703869,0.779997029337981,19.1395681292438,7.88834242929605e-07,0.000475700638883966,"Fbln1","ENSMUSG00000006369","stellate"
"ENSMUSG00000002870.stellate",0.567027514478191,6.10971723222296,-1.29988522217056,1.62301284626189,19.4965012749123,7.90717136068359e-07,0.000475700638883966,"Mcm2","ENSMUSG00000002870","stellate"
